date_time,temp
2022-01-09 09:00:00,4.415
2022-01-09 10:00:00,4.82983333333333
2022-01-09 11:00:00,5.32983333333333
2022-01-09 12:00:00,5.346
2022-01-09 13:00:00,NA
2022-01-09 14:00:00,6.43683333333333
2022-01-09 15:00:00,5.91083333333333
2022-01-09 16:00:00,5.53516666666667
2022-01-09 17:00:00,5.08883333333333
2022-01-09 18:00:00,5.26116666666667
2022-01-09 19:00:00,4.93383333333333
2022-01-09 20:00:00,4.83083333333333
2022-01-09 21:00:00,4.17133333333333
2022-01-09 22:00:00,4.22333333333333
2022-01-09 23:00:00,4.224
